Odorscenes,activ 0,activ 1,activ 2,activ 3,activ 4,activ 5,activ 6,activ 7,activ 8,activ 9,activ 10,activ 11,activ 12,activ 13,activ 14,activ 15,activ 16,activ 17,activ 18,activ 19,activ 20,activ 21,activ 22,activ 23,activ 24,activ 25,activ 26,activ 27,activ 28,activ 29,occ 0,occ 1,occ 2,occ 3,occ 4,occ 5,occ 6,occ 7,occ 8,occ 9,occ 10,occ 11,occ 12,occ 13,occ 14,occ 15,occ 16,occ 17,occ 18,occ 19,occ 20,occ 21,occ 22,occ 23,occ 24,occ 25,occ 26,occ 27,occ 28,occ 29,odoAmt 0,odoAmt 1,odoAmt 2,odoAmt 3,odoAmt 4,odoAmt 5,odoAmt 6,odoAmt 7,odoAmt 8,odoAmt 9,odoAmt 10,odoAmt 11,odoAmt 12,odoAmt 13,odoAmt 14,odoAmt 15,odoAmt 16,odoAmt 17,odoAmt 18,odoAmt 19,odoAmt 20,odoAmt 21,odoAmt 22,odoAmt 23,odoAmt 24,odoAmt 25,odoAmt 26,odoAmt 27,odoAmt 28,odoAmt 29
Odorscene18,0.0481732989755311,0.29389179595206355,0.019960181286136927,0.21450329537514484,0.3271445233329369,0.0002603940796290428,0.1786897988481772,0.0005579954760963423,0.3410284420992996,0.39871790007539654,0.02373309861338989,0.5199704624719503,0.013169776336830311,0.09204229922203448,0.33572424377896115,0.00026768979798258495,0.6169859074098913,0.27310160314789284,0.03551388900487793,0.06353913077391218,0.4196791583439125,0.18103370464788535,0.055269290942223756,0.016195627120267026,0.06556270430618816,0.2083234846553123,0.0001739852612501429,0.3506824678728938,0.03311120550739847,0.439996969089951,0.07452762959100162,0.35812019548140733,0.03459656585613781,0.2777423783983617,0.36596114118502165,0.0007406851743391457,0.21148608574891375,0.0014732419092360093,0.3651974557116323,0.4211655621716997,0.04043761535352327,0.6018196225637856,0.023917199695616616,0.13325759676035162,0.3840233479976902,0.0007660829463822235,0.6290385317067905,0.32628953289833607,0.05223283620210997,0.08698421401810223,0.45989260774283963,0.22869075372590736,0.07886773892548077,0.028524778430727746,0.09680457375168235,0.25720565643631566,0.0006257641357016004,0.3939666104577759,0.05651036140101287,0.4517037142085897,10.0,2.0,4.0,9.0,4.0,13.0,11.0,5.0,4.0,7.0,6.0,7.0,8.0,6.0,7.0,6.0,17.0,13.0,5.0,18.0,5.0,3.0,8.0,8.0,7.0,8.0,4.0,10.0,7.0,10.0
Odorscene19,0.155415547422486,6.902699967509868e-05,0.005514304996978688,0.08373942608484314,0.0004367628362218684,2.1790253358149066e-06,0.04200947516659142,0.31170898608533953,0.4735082185745982,0.01661391738413651,0.02128088169187186,0.001984905331175819,0.08541140162992687,0.23117991602461263,0.0003419358617773996,1.2219796240682403e-05,0.00016323360153859982,0.46923855999742775,0.0010956745858820187,0.2800882801155435,0.32669367314137665,0.0008872868459303773,0.2785170142732224,0.003950494979414184,0.06155123253055299,1.630515597961568e-05,1.611535087781459e-06,0.04259788056973965,0.0010410035598128202,0.0008096696225980706,0.4640335852915559,0.08584740488337239,0.21260684462563625,0.23194207147715207,0.0012158990467110746,0.002256858456252064,0.28657587259844547,0.3417827643172233,0.4795673700524137,0.27013120648702876,0.03423020117047077,0.02179372184483252,0.2656833036354867,0.2842366399704391,0.08651418561009114,0.02540954186466747,0.01096599073701188,0.5009951930868284,0.005599980472801603,0.3102167693811629,0.5691795083086201,0.15018310124280124,0.39745917506611367,0.10672051415562246,0.39644995865829696,0.05234651672631216,0.00979555118660617,0.2702400458917317,0.08537289330970656,0.10018894867397302,9.0,4.0,3.0,9.0,1.0,16.0,20.0,7.0,6.0,5.0,9.0,3.0,13.0,6.0,13.0,9.0,13.0,10.0,10.0,14.0,6.0,7.0,4.0,7.0,12.0,7.0,4.0,5.0,12.0,6.0
Odorscene20,4.724815872741692e-10,0.100548794822859,4.820773330482427e-11,6.130474700182664e-05,1.9652835380173784e-07,0.046140537155849065,0.19604521526723512,6.570373444207712e-06,0.04928743036583668,0.11119027283471787,2.7934082280234367e-05,0.07645316720235482,0.015113818664182717,0.11039118062155878,0.015444120844859138,0.09152256357695,4.707322011663095e-07,0.0031013233336026355,0.31346961029004583,2.030209496257595e-24,1.965992697225265e-05,0.4667450370343217,0.18860488062702802,4.355641558950249e-11,0.051447602971336485,5.463651005311776e-07,6.2181256557045495e-06,0.37463265696776943,0.014391319719205202,0.3368682624542104,0.0002257107597308078,0.46437705984237515,0.003359510287477639,0.04526596675045291,0.0007946211434703472,0.17879713526126528,0.49908137445623224,0.05126961080801574,0.2811515452312754,0.32258107306332545,0.05247184857952721,0.41357647537624215,0.36829631458390233,0.5653365931304273,0.09441058619043176,0.41109656621600754,0.024732596858115397,0.20051709673347223,0.528501751266359,8.545681014045124e-07,0.012157404933328859,0.6085798804291989,0.434406489645805,0.00012582096913962625,0.449321333922935,0.029036424304242706,0.02162309740305501,0.44607512003190103,0.18179726818462807,0.46251066720860057,6.0,2.0,3.0,10.0,5.0,18.0,19.0,15.0,2.0,6.0,15.0,5.0,17.0,5.0,10.0,14.0,17.0,13.0,15.0,23.0,8.0,4.0,9.0,4.0,14.0,8.0,12.0,18.0,11.0,16.0
Odorscene21,0.0004242760782241613,0.20515787226057322,5.86597772470573e-09,0.00041394926001188934,6.053598951982334e-07,5.544770916750764e-08,2.5922378413029425e-08,0.00032183771531246833,0.0002990076598906779,0.09497500416072457,0.0016400900337966383,0.001753237955757339,0.23343626868342238,0.23479069295938848,0.0019149858737235186,0.0014739650187763904,0.02949212518085095,0.5726350202698798,1.6128152881431592e-06,0.0006312212641644745,3.2765502455113386e-09,0.0001420638520852809,0.35123632891444506,0.1437354864902167,0.04658986236881619,0.018557536155528406,0.0001551076531107152,0.0006144891559318571,0.1323516904132234,1.0575935374820069e-05,0.16073673186149903,0.5269263487712674,0.09814688563610763,0.5989290602182963,0.06769021616933044,0.026682265510741293,0.01431664495469919,0.3540948052546822,0.06821591573825819,0.46735274532057935,0.244920768373596,0.4598164253198694,0.484411575918633,0.6470921818948314,0.40682089295583324,0.3374816241218745,0.2303846765752973,0.66266514332616,0.39914358849084175,0.046604040537873016,0.11766815669245326,0.1817206901152682,0.49935597325643183,0.46388017997381426,0.5477852663591606,0.4345177438762311,0.3068502143216028,0.2584056632092703,0.32147734385244425,0.053890408056312594,12.0,5.0,6.0,7.0,5.0,22.0,28.0,11.0,6.0,7.0,10.0,3.0,16.0,10.0,18.0,13.0,16.0,21.0,13.0,21.0,6.0,9.0,13.0,8.0,19.0,8.0,10.0,13.0,21.0,12.0
Odorscene22,0.001365741214762356,0.0008396894603870349,0.00018320963013724288,4.376822302870917e-09,0.006233775154166155,0.0687677115312864,2.910284150117735e-06,0.2307320305316626,9.689081841776059e-08,0.22474051882640217,0.3064273430305034,0.07979691003936935,0.05326771641304238,0.17224778510469682,0.03166000298992211,0.013540554965989398,0.1105321155535258,0.002378640539141484,0.0009734795626996934,0.23632778367975318,0.0003533284623600038,0.010135637428004074,0.0028473977633624616,0.37681463500673773,0.010084246784102519,0.06500286583352108,0.010254437188580974,0.07973536857974209,0.011056853621190596,0.02534880916278751,0.3085326467941393,0.12168779092558298,0.01970848527393321,0.000568422687048663,0.27022486093283943,0.14182534805590605,0.3107701797608736,0.39681062625631625,0.10920532132061235,0.4994325341203238,0.37733859304066136,0.6208831124112416,0.11787124712592409,0.6287808140957052,0.41786857344622136,0.30600926438792025,0.14015638353029283,0.5465361850706725,0.030509032852549377,0.36623866586856185,0.0948457487891479,0.12881128966002878,0.020986637182898282,0.6869322420190191,0.04094752243936372,0.613430836578152,0.485872930771723,0.3931998632198767,0.08806466974938709,0.1813070731107908,11.0,5.0,6.0,10.0,4.0,27.0,30.0,10.0,10.0,10.0,18.0,3.0,27.0,9.0,20.0,18.0,18.0,11.0,11.0,40.0,10.0,7.0,8.0,8.0,23.0,9.0,8.0,12.0,21.0,14.0
Odorscene23,0.01132235894135889,0.012426946695754526,4.300787247483555e-05,0.008152498165351095,0.10540048383777953,0.32792341141343767,0.25058093566295464,0.3408035762067166,0.055529591631353105,0.3201116214476869,0.043398195247518874,0.36834409647664423,0.026437466334672834,0.28547039522095935,0.03705806779522821,0.1885449939246969,0.1191406239613412,0.437495866831854,0.1774547900815073,0.2902002954768722,0.0038572525953152253,0.39039523617973204,0.40125272984694377,0.20477342594384074,0.002333995435448439,0.08163451144600149,0.020417205905793233,0.027119312939791338,2.561669160994938e-05,0.29083802886850774,0.020509443661327734,0.06296144892680612,0.0022766849368568167,0.01623089276054936,0.17508955998258152,0.37331247049841243,0.31934480551166566,0.3945556483938609,0.07136093135687177,0.38573648475174915,0.0685350166862226,0.40091687599209247,0.06843023258725056,0.37658743603766237,0.06606449079653726,0.31724523640522595,0.2312937075200116,0.4822435191192023,0.25559268267267216,0.3435360579715223,0.011745763726396855,0.45544312026606504,0.4446506694682533,0.27811763890699553,0.017462276109447755,0.11339671626898286,0.038189051756247316,0.04424155574548926,8.676642739266438e-05,0.3785603750213171,20.0,12.0,10.0,13.0,6.0,28.0,25.0,19.0,7.0,14.0,15.0,4.0,26.0,12.0,15.0,14.0,24.0,18.0,20.0,32.0,10.0,12.0,8.0,12.0,17.0,14.0,16.0,16.0,15.0,15.0
Odorscene24,0.02339937187716522,0.15346385463732357,0.4977344763737091,0.346386312342655,0.20784275593086907,0.29644797848466437,0.19677109395092343,0.03449315503141399,0.2643953494278489,0.1156680397967983,7.480261183533462e-07,0.21006917150632085,0.14543801151517027,0.25369239292819035,0.010023760344049878,0.3802222833274963,0.1617746065239124,0.4706979879719482,0.443286075013473,0.08375928998364929,0.1339023301292373,0.4678155435689995,0.06583723700565969,0.6173670590060519,0.025931618925337383,0.08203867552216658,0.03869363902313618,0.41679186806994,0.40862289648399036,0.31415176706366027,0.036383729591472944,0.1957970441331838,0.5000547779182165,0.3795480264518939,0.2634153080588256,0.33930577626075803,0.24402285443068628,0.06039936467659355,0.30206884935253026,0.14373463203747994,7.173922963241843e-06,0.2730899790028753,0.18721599589902255,0.30902213720198046,0.018920411698758542,0.4205699350158088,0.21374216255223813,0.5130318636814128,0.4748861626671635,0.13051229593041133,0.1604613121239068,0.5013695711150084,0.08701462532055498,0.6476654522378075,0.038938157961252044,0.12358045655388819,0.06943746522313773,0.44592358712314734,0.47076425052327264,0.3676537886633699,21.0,8.0,15.0,15.0,6.0,42.0,47.0,19.0,10.0,17.0,29.0,1.0,36.0,13.0,25.0,23.0,37.0,19.0,19.0,48.0,25.0,18.0,7.0,16.0,28.0,17.0,12.0,21.0,25.0,18.0
Odorscene25,0.13871087381533775,0.037026938544316795,0.13995690970290767,0.14939795569669956,0.034072534680088494,0.17100785745514285,0.0814936094662084,0.030106112368547246,0.35581803860033195,0.029131229632521904,0.006943712695038145,0.5135091169124207,0.1398518281079982,0.008473304254123641,9.163634666004919e-08,0.3552179287616559,0.04048624810565428,0.43033309573754275,0.6213267022954395,0.10553154239636216,0.37319521245684345,0.42191368325435685,0.20709270891707754,0.0001448845586188421,0.2722987652690704,0.49788529774037027,0.2504404631896245,0.21545234956103143,0.1901235302844339,0.0197404970702332,0.3416372759791169,0.07636132767053898,0.37447289961378905,0.339319111947287,0.11413889458161966,0.21317439089001786,0.17215330527811715,0.0670492877312289,0.4210085904085904,0.04698579787679054,0.028630787763256983,0.630875153194282,0.1866210718718833,0.016609665222099345,0.05151065187259395,0.5517603547316353,0.06369181006531092,0.5633597259434187,0.6684077896637287,0.14061328030193357,0.5841516867090474,0.4638875226559521,0.3075651607862055,0.06332962658767011,0.30186715065130015,0.5973353776282533,0.48064238012749194,0.445020814759848,0.4050163982489297,0.08363370073279806,32.0,6.0,21.0,19.0,9.0,48.0,52.0,30.0,9.0,16.0,35.0,7.0,42.0,23.0,30.0,26.0,32.0,27.0,31.0,63.0,28.0,16.0,11.0,20.0,30.0,22.0,19.0,22.0,30.0,21.0
Odorscene26,0.5056411148029705,0.03372028159326267,0.5092148406802461,0.03288135205984173,0.09245361463443577,0.3639252964146279,0.07241639555238787,0.04742376317882801,0.06361866092335221,0.41039965212936763,0.321000518030142,0.036392459013872565,0.00600602869424549,0.209651890417385,0.34031936151653547,0.5155845339357527,0.3755637946173008,0.4765264772894477,0.2506641238315962,0.23536554347129013,0.05867015450286288,0.42035539277124084,0.0037837823593503076,0.13408512440124173,0.15794568670278655,0.16381317092518816,0.4285960341642921,0.14387189835700892,0.24799712872113197,0.00019483465204193608,0.6664891172748041,0.27095443771833955,0.6058651901254376,0.057990207040088795,0.38810081483518954,0.4711720430724695,0.3296200460828081,0.11070845047082598,0.11873786086723052,0.4688851444348507,0.387703329517654,0.2270934272638828,0.03928813323833377,0.3730472257757936,0.47336558969506176,0.6054476225066998,0.5167856924919175,0.5030522061041387,0.4279548993635105,0.4045183724475405,0.25744369838163483,0.4675063839403471,0.08447070137686283,0.3152883801316292,0.4652956414902433,0.22929235009463325,0.5023663177287029,0.3027976052036879,0.310850170319287,0.01086156388952913,35.0,10.0,17.0,20.0,7.0,53.0,58.0,15.0,17.0,27.0,20.0,7.0,47.0,28.0,41.0,37.0,56.0,33.0,18.0,63.0,19.0,18.0,12.0,24.0,44.0,28.0,13.0,32.0,40.0,32.0
Odorscene27,0.44354942892809573,0.3532722855902642,0.3527472629353359,0.3284123273653146,0.16077829737188926,0.6427319481906799,0.514489526895418,0.20005906084565003,0.6287932843362367,0.40630813849303077,0.5490877188532551,0.38254865424327905,0.36771415540734836,0.10010599657096209,0.44560529295442874,0.5648198021747902,0.23654328564277913,0.5128007813766072,0.055986274198342754,0.39856230663235626,0.22852566423377324,0.09486022660814966,0.3429425076482158,0.22885937932192243,0.4177009927095029,0.45463453328287934,0.44837099187529206,0.04881514938906651,0.4074464005123846,0.6204644235680955,0.47934139615603083,0.4100380998554795,0.4169816321516092,0.3540320425091867,0.17669298555712273,0.6731531363056501,0.5579379448314322,0.2194395065800052,0.6644746132466932,0.4472199684068117,0.6118043891133844,0.4559212766533204,0.4295973539690909,0.1314057342467906,0.5009732727205907,0.6071718594995176,0.26647470878577173,0.5322862487959757,0.08336424212649772,0.4324375936866243,0.2492080367556337,0.10795059745977757,0.4142876213047464,0.2920617099306295,0.4781820396669602,0.5003687835365097,0.4656360426830897,0.06446178838470046,0.45070247774551414,0.6451492877835223,38.0,15.0,19.0,27.0,13.0,61.0,70.0,36.0,18.0,32.0,45.0,11.0,60.0,27.0,40.0,28.0,57.0,43.0,40.0,69.0,31.0,23.0,23.0,25.0,45.0,28.0,25.0,35.0,41.0,34.0
Odorscene28,0.5062810122967223,0.39290331560618685,0.44464239501052216,0.45726685306795517,0.06912530551665656,0.12919551548265115,0.2565801021893664,0.023187068588493856,0.3575664014938509,0.36422316416169137,0.39892829596590085,0.2784600712553816,0.06545319354148908,0.3802945659948744,0.24911798273740676,0.5185906858740762,0.1650797963058855,0.3324899791232403,0.41972408681328194,0.1669402662037189,0.49834575306295836,0.15122492801860923,0.5787794604936947,0.552441990669046,0.4445155287149278,0.5064780125146827,0.46843640636634276,0.4806253108856489,0.15933796260975153,0.5674263505693145,0.6114563617408305,0.5910338849767411,0.6606225973711359,0.6282868247947122,0.17732104062372253,0.19096880897177748,0.4265625772236264,0.0922798400967336,0.5926579976208477,0.5320470026335894,0.5541108412424434,0.45868880395839207,0.16563179972781794,0.5754194773561204,0.38737012555665873,0.6846797750470006,0.3218886780107858,0.5849138505567879,0.582711470575028,0.24654158107364108,0.6263963618039344,0.3938391826442246,0.6877684111408033,0.6445029336710142,0.56723877251291,0.629396292641379,0.6257288186521756,0.7167036358609686,0.4213319392656451,0.7043231469342467,43.0,20.0,25.0,37.0,10.0,60.0,72.0,35.0,8.0,37.0,53.0,16.0,47.0,31.0,46.0,43.0,64.0,46.0,41.0,83.0,32.0,31.0,31.0,29.0,53.0,33.0,25.0,47.0,49.0,43.0
