Odorscenes,activ 0,activ 1,activ 2,activ 3,activ 4,activ 5,activ 6,activ 7,activ 8,activ 9,activ 10,activ 11,activ 12,activ 13,activ 14,activ 15,activ 16,activ 17,activ 18,activ 19,activ 20,activ 21,activ 22,activ 23,activ 24,activ 25,activ 26,activ 27,activ 28,activ 29,occ 0,occ 1,occ 2,occ 3,occ 4,occ 5,occ 6,occ 7,occ 8,occ 9,occ 10,occ 11,occ 12,occ 13,occ 14,occ 15,occ 16,occ 17,occ 18,occ 19,occ 20,occ 21,occ 22,occ 23,occ 24,occ 25,occ 26,occ 27,occ 28,occ 29,odoAmt 0,odoAmt 1,odoAmt 2,odoAmt 3,odoAmt 4,odoAmt 5,odoAmt 6,odoAmt 7,odoAmt 8,odoAmt 9,odoAmt 10,odoAmt 11,odoAmt 12,odoAmt 13,odoAmt 14,odoAmt 15,odoAmt 16,odoAmt 17,odoAmt 18,odoAmt 19,odoAmt 20,odoAmt 21,odoAmt 22,odoAmt 23,odoAmt 24,odoAmt 25,odoAmt 26,odoAmt 27,odoAmt 28,odoAmt 29
Odorscene17,7.24274845500809e-13,2.268056062376503e-10,0.021147729077051158,1.1898547343504834e-07,3.2915327447989533e-07,6.479839942564861e-07,7.712011645218249e-05,8.185111382324142e-13,5.882806267660707e-09,3.0355440790141557e-07,8.8644877220305e-07,0.042512456477093445,7.184089887158128e-15,1.2877245420740208e-06,1.1761214337189704e-12,2.8299731262258454e-05,5.673430079853522e-09,0.009024840698528977,1.925992066858298e-12,3.3956149767045836e-05,7.34289456647644e-11,1.1226659638230795e-11,0.013113933910511575,1.7064705311714384e-16,0.0051931848414697845,2.460594716058752e-13,3.5126021500767097e-09,7.774694138876587e-07,1.300350763623812e-11,4.545566172790156e-06,7.915112727004689e-09,2.628751241937614e-08,0.033899360935606214,1.446236959299483e-06,3.209077705372736e-06,6.109463371257312e-06,0.00027926015951223814,8.2097758922777e-09,1.648500147040003e-07,2.8772071110425704e-06,6.741741984234246e-06,0.060471986391060786,7.132003390564975e-09,9.846167073265457e-06,8.023329862166968e-09,0.00012047923274220097,1.8310621968212773e-07,0.01598236598251598,8.658927968453448e-09,0.0001334757758946758,1.494383504124458e-08,9.846110482316557e-09,0.023350248073406573,7.028033714797978e-09,0.009841767675307781,7.574345670492709e-09,1.0846278995902952e-07,6.1110101535587185e-06,1.1019098688417826e-08,2.7372695199354967e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
Odorscene18,3.1571901052226355e-09,0.12797960153380028,3.8230041451339516e-13,0.13279019728435376,2.9777078139528178e-06,0.00020322513872361676,0.45266677297431923,5.691399789429784e-08,6.263553210906817e-08,6.428679480701144e-09,2.72686192927406e-09,0.0006613539710139554,8.080179195697342e-12,0.00014786057314748906,0.01997035126164364,3.7336281815691866e-05,2.424117108389455e-16,1.4264949164354385e-15,3.260842926986313e-11,0.34515290040093916,0.04778539855884719,0.06435682952820852,2.6843741904802164e-12,8.72198133422357e-15,0.01769078392918726,0.007204880848057527,8.81446432215175e-06,2.041803176973242e-12,0.005762917063094432,0.47444605838972903,1.3193557849887133e-07,0.15998874583696132,8.592175782753481e-09,0.17418359459029006,1.904898564650773e-05,0.0006338610457136085,0.46125521938666225,1.008890009927365e-06,9.36590100561343e-07,1.8553306386827218e-07,9.835901699347345e-08,0.0017120813731063237,1.0882962370922099e-08,0.0004834505292419296,0.034234957201034664,0.000144118153884054,8.056304986782836e-09,8.067340022730385e-09,1.4659007073819687e-08,0.3698325507860639,0.07088706776389511,0.08758616186464678,9.892565849990477e-09,8.130696122159412e-09,0.02971148316676497,0.013033752015947354,4.6355804939417854e-05,9.513296252437584e-09,0.010611826869956325,0.4792567980243713,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,3.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0
Odorscene19,1.0909265830274248e-14,0.011194171192161009,7.184227359689836e-08,7.31459598872353e-10,7.345201036547047e-08,6.230128720018666e-13,3.993070041601996e-16,4.529631866667459e-17,6.457705055701173e-09,4.1201708361120685e-08,3.1390730874019306e-22,0.11016450114708505,0.03926438096053692,1.4219832034341297e-11,0.030299931151023026,4.361381014952173e-05,2.3316609926487922e-09,0.034652523462699085,9.864021748094374e-13,7.256417231904367e-07,1.3842505441938621e-09,0.022366093774260926,0.0008656370230868053,4.9003401715618366e-06,9.30088730758678e-11,4.341001847350863e-17,1.270920580224842e-12,3.689560688935085e-07,7.001396349243149e-16,3.49368141100235e-20,2.161969947669634e-08,0.019112676542763923,0.0005649652740845916,0.004878898388171211,1.0394658111585215e-06,2.81470263286254e-07,1.7736628614406134e-08,6.10746553310801e-05,0.00947417500166437,7.304263633191836e-07,1.0827175163307738e-08,0.3143807043256243,0.2618544170630948,1.2109276413021262e-05,0.18265548699327472,0.00907973174272227,1.1650379065760327e-07,0.22922962429783017,0.00041974281342538127,6.193847093588298e-06,0.002496028608121888,0.2853290146507665,0.021089446107145606,0.04825226416033794,0.004211713952693862,0.00016750823625343706,9.057973831649824e-07,0.00022435770289162504,1.5947763239807974e-07,9.085400840145898e-09,1.0,0.0,1.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0
Odorscene20,0.003909763396258812,3.5215335673692004e-18,3.181664570134634e-10,0.09900916500178127,4.04132293121317e-07,0.21524603239035708,0.17740633172171882,0.13255263756598493,1.5084444005225355e-07,2.168645435681877e-39,1.3541346825090182e-06,2.8172079967841225e-22,5.7080793544308016e-36,0.042869560642046875,8.260235851650335e-10,5.1626041486259456e-14,2.602212982772112e-05,8.201653247697532e-10,1.650320344220234e-08,8.056515993521239e-28,6.617309435907462e-91,1.6984912719667727e-10,2.374170664517968e-27,0.005810569188466742,1.4977015193667248e-06,1.6513430688524663e-15,1.0414925114639552e-24,2.9887346930431194e-38,7.834527913435666e-13,6.643707308071056e-21,0.04573449528568656,4.873358053555577e-07,0.004968950543704922,0.28143406114002756,0.0012327329902108524,0.3876378315192204,0.31802780644205336,0.37618231086339854,0.0007302298135910826,1.2485972115621145e-08,0.01760300025805375,5.1482205527755134e-08,1.513558939293511e-08,0.32394955967612193,0.0021070751342465895,4.122969851444809e-06,0.024913110935340814,0.0006161442534575117,0.00019577407333219816,1.52868493356488e-06,1.03637841741103e-08,0.0012637164657128559,2.693932981478377e-08,0.10593850456075739,0.012592350218786767,8.614900382894052e-05,1.2838079819478943e-08,1.5316850671205685e-08,7.019977139949393e-06,2.4273602678784567e-05,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,6.0,2.0,0.0,3.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
Odorscene21,1.5302851359636489e-24,9.530942693907113e-20,2.6325015754965205e-124,1.8406345216250595e-10,3.934420939287959e-120,6.870577192597507e-26,4.883220003751902e-58,2.001879094721781e-11,1.8514313521348956e-42,7.046857251100637e-119,5.681868221599852e-22,8.277775496517323e-14,8.91959822972388e-22,1.4684842060564212e-67,1.9271572598096346e-30,0.018227998887890694,8.588387312889833e-115,1.2336730041967374e-43,1.7843943559058784e-08,7.373908158738615e-58,9.398355089259743e-08,3.564283730290105e-11,7.61050980826716e-27,5.871775914345307e-45,4.2629229571602445e-05,4.981413819923804e-78,1.058248406843763e-77,3.9105921749661106e-14,2.7298945395072457e-163,6.256701183523347e-115,0.009502330420211397,7.693058192222805e-08,1.2048325819648808e-08,6.055486967229266e-05,2.7550340912158134e-06,0.0005141515706846515,1.2027685018331903e-08,1.6031300226884443e-05,1.2995396219354192e-08,1.2618688944588397e-08,7.672232041717169e-06,0.17644641394816024,1.467561913655676e-08,1.7824787804813835e-08,0.015279925070219072,0.12412641358696999,1.2611040473758078e-08,0.0006433371950290333,0.2189876317760002,0.0016633419897397498,0.0015603099587234435,0.010621358228535535,0.03272078283715981,1.2539447500930495e-08,0.002137797009842758,1.3083235170072888e-08,0.00014911149086455425,3.1449573797244355e-07,1.2001066700289367e-08,1.2007334402028848e-08,1.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,4.0,3.0
Odorscene22,1.423792575435586e-12,3.30087592401653e-07,6.77877301071216e-06,1.2492644388981092e-17,4.6132858651189124e-08,5.187545642064048e-12,3.471682923231846e-13,8.618448237833197e-12,2.882571260885192e-12,0.14440516531674588,7.789786177256163e-16,1.004903315028955e-13,0.06718490433388992,1.2023952902537825e-17,1.5757420717695374e-05,3.299765329824562e-13,1.3769029445654117e-11,3.503292700020674e-16,8.067510651287168e-17,2.797163255961808e-09,0.0396437904649399,8.801406872382609e-20,9.632569650498519e-17,0.014452651565957337,1.1525022776828563e-15,0.0002396738149019274,0.017759416978804208,1.3194019274672306e-23,4.5766577661158066e-10,9.132817107705955e-13,2.0015610806453057e-07,1.6950331836828275e-05,5.481262813016363e-05,1.4180482267645347e-08,4.8395424685777234e-05,1.7654843899766417e-08,1.6113533957731667e-07,1.8275857704483667e-08,1.4522009459420297e-08,0.19008368115678193,1.4187844853497168e-08,1.4057827616199841e-08,0.19130276397319257,3.900203400316825e-08,0.0007874864149062193,1.4291989925987393e-08,2.768777194709519e-08,3.035845898175814e-08,1.404183249715632e-08,9.114340838409255e-08,0.1415519184708381,1.4267546878144024e-08,1.77463124872213e-08,0.08241023550498974,3.031022520977947e-08,0.001592493251278498,0.02830041513754389,1.436932283796621e-08,5.471487678031724e-06,1.4278012127664931e-08,0.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0
Odorscene23,0.002425093848642501,0.022301209454999672,5.514509121464455e-06,6.2907426821401645e-09,0.006895104635575537,0.00029101932274995545,7.568427418126842e-05,0.08921318190326372,0.0005455072477705471,4.699501707137075e-08,1.749836141540539e-07,1.730004825024437e-09,0.0009338286326637811,3.506152312781544e-13,0.0005242851413228574,2.3702538248632386e-05,2.8607606779007702e-08,8.675810085828373e-09,0.055997760185460835,1.524283350969113e-09,0.10023525566889531,3.534502501021818e-05,6.310393959708708e-12,3.902804728764756e-12,2.6028083790830854e-06,8.311301797662744e-15,2.1751626912546497e-09,4.4224320597248316e-17,0.008400342318926496,5.566074012116029e-07,0.004585195835546428,0.03409776568734146,4.763852041947192e-05,5.251136466601651e-07,0.010144497981756834,0.0015537825892016402,0.00026423224072021583,0.1899173610606257,0.0018787030427540492,1.5354029320651832e-06,3.4847427889219798e-06,8.092205855219916e-08,0.005035712907660431,1.9952726099152812e-08,0.0010590994842711488,0.00020710838457039965,2.8716928338766495e-07,3.3867203121442786e-06,0.09041162404714757,1.0816248986569871e-07,0.12311124890130257,0.0006614911321069334,8.045536453711575e-08,1.7683752395173228e-08,1.6020722075325167e-05,1.6561484552106038e-08,3.4554236928012854e-07,1.604591563247848e-08,0.03909728558597369,0.00012814277772996355,2.0,0.0,0.0,2.0,1.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,5.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0
Odorscene24,5.122667054604804e-06,7.401308682128212e-08,5.3125086244221885e-05,0.0016289205208008632,0.00029711885276865595,2.1164426734356905e-10,0.03368657517926819,0.0015362515921920309,0.0005527607599931008,7.048244842716803e-09,0.41219424723004994,0.08804264179893219,1.4575202314580672e-05,0.000923553205000797,0.01696742918705297,0.10018993994412316,8.626383233865825e-08,0.011403770537602094,5.7789071304727556e-08,4.121834006998176e-08,0.002170999708287661,7.563704922557787e-11,1.326948301132545e-08,0.25444237714475554,0.03090134884754984,0.00030097107603897663,0.01808971734644152,6.051569366562317e-07,1.5213868091284804e-11,5.219954223797985e-06,2.7064616803332453e-05,8.000831999407808e-07,0.00023692552989888844,0.004818541279178589,0.001041482252926022,5.714438815154562e-08,0.055123304111825075,0.004248495709069632,0.001952337880955346,2.7127839982886647e-07,0.4542169107305465,0.11383642413194935,4.485421941090718e-05,0.0025244877591001436,0.030685963461852626,0.13271639549139147,2.5898369351833776e-06,0.02301736343530899,1.7453993057268027e-06,1.3455851342692433e-06,0.005125702238271661,4.443073676703068e-08,5.843872131586173e-07,0.2807411173468387,0.04738094741991862,0.0006920969930734675,0.0330341209596824,6.947218100853238e-06,2.2299138252313265e-08,2.3326569164406954e-05,3.0,0.0,1.0,3.0,0.0,4.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,1.0,4.0,5.0,5.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0
Odorscene25,0.00017884275514196807,0.001635152411027943,1.4805945970368786e-13,5.2068243850026706e-09,6.023203974777874e-06,5.140486629530269e-05,2.9779418354651754e-05,0.005509121017428457,1.0611747000442958e-07,0.0003195737273433671,8.139428465653409e-11,0.0035526398625260955,0.0038820013182088355,3.6584676675586563e-05,2.8423587063710977e-08,0.022953619906349323,0.3473801758051589,1.3722097129655304e-14,0.00011828954189804597,6.404507719822874e-13,2.634858752195037e-09,0.2809099072473772,4.9858558229887755e-06,0.29887001118108125,7.91147091769032e-06,3.726106485507657e-07,0.0007549950452667924,3.408236509500234e-11,3.678701574168532e-08,0.0008844853989263359,0.08152274981228212,0.026062684489679407,6.762930677632847e-06,8.631995558305263e-07,4.699438137988649e-05,0.00028439129426017644,0.00014721005122688964,0.017750479783964154,2.5882800916661954e-06,0.006921173863769854,0.0006647111978686562,0.008780170948654983,0.009356314113728588,0.0010179121884278516,0.0014571873855767842,0.10891009846900906,0.37696721431397934,9.106527865046602e-07,0.00048279425146674964,0.006705458664620736,2.1975204623833766e-07,0.31471964669643004,4.406691098840018e-05,0.3643311882893949,0.0009496802334680312,9.936306856803723e-06,0.002197465917324477,0.00015718000200335325,0.007998196862755744,0.013490386189832813,1.0,0.0,1.0,2.0,1.0,3.0,9.0,4.0,2.0,2.0,1.0,1.0,3.0,5.0,6.0,3.0,3.0,8.0,7.0,5.0,4.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,6.0,4.0
Odorscene26,2.115515932833409e-10,0.03999779514443165,0.013723402409963337,2.536556541283881e-07,8.153168666088822e-09,0.018282010919860127,0.0004638927056907603,0.06051129546113024,0.06071461390175411,8.948316465742386e-08,1.510122345572436e-07,0.00027596482570887976,0.028472005891407675,6.270718682400893e-07,1.704133870883573e-05,9.162463804434007e-17,1.017852624888616e-11,0.005400111113294556,0.0004840715391108448,7.169455266096837e-06,3.558797315309775e-07,1.2163740136050906e-12,4.859770324303738e-10,4.468813315287272e-06,0.0010105043733698634,0.003964772524337534,8.471697023811877e-09,3.3717284107278325e-08,0.07919254507833001,3.7463438885784627e-07,1.0388251460562332e-07,0.07786841662783583,0.1512811194518146,7.860940680403798e-06,0.0006519032310374737,0.14072268263897486,0.008761205077468128,0.08998843240528608,0.11420617853369669,1.7154878401623793e-05,8.260134312158956e-05,0.0010090013172105725,0.137841684586302,0.0003687025572382959,0.0003240838274910307,3.0703464932630096e-08,4.66064635361324e-08,0.024055602253771853,0.0023109557571948597,0.00026946802976661764,0.00021839694292678118,1.971983513689658e-07,7.425383209783136e-08,7.523350091430537e-05,0.01067348663405887,0.015165338825492028,6.003399406885972e-06,0.00034214420766000866,0.1240851976290187,0.0003168383981528503,1.0,1.0,2.0,2.0,0.0,4.0,7.0,11.0,1.0,3.0,1.0,1.0,4.0,3.0,5.0,5.0,6.0,3.0,7.0,0.0,4.0,3.0,4.0,4.0,3.0,3.0,0.0,3.0,2.0,4.0
Odorscene27,0.2569240486005556,2.0647931731117176e-10,0.0033193792485665227,4.353149461525908e-10,0.03378604520665628,5.858152953758289e-06,7.056214704367111e-11,6.324209655944183e-05,0.002855386982480581,0.0012538900098058353,0.0003529040252836321,0.008577670106996992,1.1468700114084407e-06,3.478617699335342e-06,0.206242456220262,0.0001149682479266554,0.00027607583275045147,0.33926542415370303,0.010685986120739547,0.006672294370345226,7.409644226616922e-05,3.5569735413027046e-06,5.493623976085798e-07,0.007216858754044809,6.253831657677043e-10,0.01214259476404679,6.507079614758374e-09,6.698891842025982e-05,0.43876823187212083,0.02229651002198885,0.2739917527065499,1.2181834793199856e-07,0.009382885973676019,4.428377067645742e-08,0.04348523298776646,1.593109853808231e-05,4.5067177327805724e-08,0.0001261973129899763,0.003685732501051878,0.0016395365277819803,0.0008881252973610932,0.01318570955536937,2.600220604987802e-06,1.0596407159530975e-05,0.21886314240863325,0.0011503383803011659,0.0005998560288630665,0.3573596167656556,0.013440669357634164,0.011251355123299101,0.00013586829661012018,5.749898251861445e-06,3.3709959663420903e-06,0.00959897039138935,4.0021686928080585e-08,0.020059872503015653,7.915653678927911e-08,0.00010476760583850275,0.46584601246992124,0.027494631470260662,2.0,1.0,1.0,5.0,0.0,5.0,11.0,5.0,1.0,5.0,2.0,4.0,6.0,4.0,9.0,6.0,7.0,5.0,10.0,5.0,2.0,4.0,7.0,2.0,4.0,2.0,3.0,4.0,11.0,6.0
Odorscene28,0.009997301434797113,2.067309244917521e-09,3.8406243120208965e-08,0.013540132681299647,0.0041614884664462155,1.5614499644008236e-08,0.0044731796598030706,0.09267403812071892,0.0017887493308087585,0.0010865960067898243,1.0385107126311926e-06,0.0007843176675826614,2.425729952004926e-05,4.500939005227e-06,1.4990539494945214e-07,0.009634420050432413,0.2925467799467971,0.003912062131498523,1.883805136141421e-06,0.006992657367732679,0.010099933136255169,0.02123237319512454,4.989863372403945e-07,3.383560609742804e-05,1.1146053315852959e-12,0.15656178300850612,6.920971812392313e-06,0.0070261382687171635,0.0020113630843075635,0.1041702110953007,0.02942915765115684,1.911648025351494e-06,1.3464569510656313e-05,0.03562047158890292,0.01906312222307013,5.625956654686216e-06,0.019870770561886457,0.2928411924161959,0.006662107606717181,0.021454007540244832,4.413289024525398e-05,0.0036502249655933922,0.0004361068875845004,0.0007437522873538807,3.94191732267663e-05,0.030325939506390936,0.41883964989282385,0.04644611579164367,0.002767979081558578,0.02839843098885669,0.04166949543527851,0.05312087982759996,1.2401874857252487e-05,0.0005758118376545512,1.2867845527935957e-06,0.18150668213421614,0.00031727982912793434,0.01468936159413813,0.011157218411780192,0.1709007524463783,3.0,1.0,3.0,2.0,2.0,14.0,6.0,8.0,2.0,8.0,0.0,5.0,2.0,9.0,9.0,5.0,8.0,5.0,8.0,1.0,6.0,10.0,13.0,5.0,5.0,7.0,0.0,6.0,2.0,7.0
